2025-05-13 21:39:23,20.66566811194324,28.5,93.1
2025-05-13 21:39:25,22.037588335741496,34.8,93.7
2025-05-13 21:39:28,13.352043090165918,17.1,93.6
2025-05-13 21:39:30,21.197056683108272,23.2,93.4
2025-05-13 21:39:33,21.37551727652635,39.1,92.5
2025-05-13 21:39:35,21.43921650812474,35.6,90.1
2025-05-13 21:39:38,21.32639114871461,32.8,90.8
2025-05-13 21:39:40,21.72167815508589,16.7,90.2
2025-05-13 21:39:43,21.864920658089538,22.2,90.8
2025-05-13 21:39:45,21.650702538637045,24.2,90.7
2025-05-13 21:39:48,20.844783715012724,26.8,91.1
2025-05-13 21:39:50,21.023342539359522,29.5,91.4
2025-05-13 21:39:53,11.787779145518215,26.5,92.0
2025-05-13 22:28:37,0,14.7,69.8
2025-05-13 22:28:40,0,18.3,69.9
2025-05-13 22:28:42,10.298482102957713,20.7,70.3
2025-05-13 22:28:45,10.621368320025931,63.5,70.2
2025-05-13 22:28:47,6.042942990967939,63.2,70.2
2025-05-13 22:28:50,7.164606607222165,61.1,70.3
2025-05-13 22:28:53,7.049037171984713,58.6,70.3
2025-05-13 22:28:55,6.578897918401855,51.5,70.3
2025-05-13 22:28:58,8.974844866692344,51.0,70.3
2025-05-13 22:29:00,8.01813795397456,59.8,70.2
2025-05-13 22:29:03,11.435413951611585,61.5,70.3
2025-05-13 22:29:05,8.721344744699786,62.0,70.3
2025-05-13 22:29:08,10.110849693369847,62.1,70.3
2025-05-13 22:29:10,8.234523594499722,59.6,70.3
2025-05-13 22:29:15,7.237261083301843,76.3,70.1
2025-05-13 22:29:17,8.045221841366782,57.9,70.1
2025-05-13 22:29:20,8.211212955313409,54.4,70.1
2025-05-13 22:29:22,8.948459414829387,58.5,70.1
2025-05-13 22:29:25,8.990407925732695,58.3,70.0
2025-05-13 22:29:28,11.041186907375526,58.1,70.1
2025-05-13 22:29:30,8.793551024686828,58.6,69.9
2025-05-13 22:29:33,7.631585267777539,60.4,69.9
2025-05-13 22:29:35,7.342275065032368,68.3,69.8
2025-05-13 22:29:38,7.619454541821306,63.9,69.8
2025-05-13 22:29:40,6.250592749897545,60.9,69.8
2025-05-13 22:29:43,6.5676383269238,62.1,69.8
2025-05-13 22:29:45,6.986722192145921,59.6,69.8
2025-05-13 22:29:48,7.351862985509431,56.2,69.8
2025-05-13 22:29:50,7.457972375140471,57.0,69.7
2025-05-13 22:29:53,6.3230173410578905,60.7,69.8
2025-05-13 22:30:24,0,20.6,69.9
2025-05-13 22:30:26,0,20.9,69.7
2025-05-13 22:30:29,12.05762171019534,31.3,70.1
2025-05-13 22:30:31,8.99538253340854,60.8,70.0
2025-05-13 22:30:34,10.077422827048014,59.3,70.0
2025-05-13 22:30:36,9.343036556380493,53.3,70.0
2025-05-13 22:30:39,7.7387538815506645,55.6,70.0
2025-05-13 22:30:41,7.655320189671725,56.0,70.0
2025-05-13 22:30:44,8.463800402778283,55.6,70.0
2025-05-13 22:30:46,11.310035378376046,56.0,70.1
2025-05-13 22:30:49,8.423650385604113,60.2,70.1
2025-05-13 22:30:52,11.275071371351459,57.4,70.1
2025-05-13 22:30:54,8.029020296979477,62.3,70.1
2025-05-13 22:30:57,7.893511191073489,61.5,70.3
2025-05-13 22:31:27,0,27.0,69.9
2025-05-13 22:31:30,0,15.8,70.1
2025-05-13 22:31:33,9.670957641324323,37.0,70.0
2025-05-13 22:31:35,6.930832201412505,54.3,69.9
2025-05-13 22:31:38,6.5771338069028245,62.7,69.9
2025-05-13 22:31:40,9.237415649171027,68.6,69.9
2025-05-13 22:31:43,7.0573871724374655,59.1,69.9
2025-05-13 22:31:45,8.99239325254916,64.9,69.9
2025-05-13 22:31:48,6.188653187574604,66.4,69.9
